aircraft_id,unit_id,component,cycle,timestamp_utc,vibration_mm_s,temperature_c,pressure_psi,oil_debris_ppm,rotational_speed_deviation_pct,RUL,true_anomaly,life_length,split
AC-004,AC-004-brakes-15,brakes,73,2026-07-01T00:33:02Z,1.9764441998356947,145.56720947656203,2910.2730753371247,2.2862936077235805,0.05522004248345742,130,0,313,train
AC-004,AC-004-brakes-15,brakes,74,2026-07-01T03:45:16Z,2.0799225325002277,143.30236910325735,3007.748946807958,1.6878559087902612,0.01936870137240551,130,0,313,train
AC-004,AC-004-brakes-15,brakes,75,2026-07-01T11:23:05Z,1.92769404387793,142.79306052888515,2991.1984836526894,1.7736484653523512,0.2368393073019429,130,0,313,train
AC-004,AC-004-brakes-15,brakes,76,2026-07-01T16:51:36Z,1.9306843374386415,140.5596774886961,3012.5869040204575,1.9723958871808267,0.0008975575714856753,130,0,313,train
AC-004,AC-004-brakes-15,brakes,77,2026-07-01T21:54:45Z,1.64348893688445,148.91658916270984,3007.7670965891753,2.302475360576947,-0.11312032225752948,130,0,313,train
AC-004,AC-004-brakes-15,brakes,78,2026-07-02T03:16:31Z,2.102155949897799,139.09610953059519,3129.756356742888,2.4515196455780885,-0.006086776090658291,130,0,313,train
AC-004,AC-004-brakes-15,brakes,79,2026-07-02T12:22:12Z,1.861612217103768,126.56817256980483,2901.9489989967065,2.4999652481035497,-0.03933597600190043,130,0,313,train
AC-004,AC-004-brakes-15,brakes,80,2026-07-02T19:20:32Z,2.156824236138422,146.84548774797705,2831.250028298288,2.2989139620401247,0.05216494425244774,130,0,313,train
AC-004,AC-004-brakes-15,brakes,81,2026-07-03T01:17:32Z,2.2773201983191123,133.10233865654084,2875.7736618953904,2.15743339589905,0.0032270474070223375,130,0,313,train
AC-004,AC-004-brakes-15,brakes,82,2026-07-03T01:45:48Z,1.9831064350055374,127.98691922181413,2902.5274797500556,2.388562314231694,-0.15119360412631724,130,0,313,train
AC-004,AC-004-brakes-15,brakes,83,2026-07-03T14:08:04Z,1.8227088166347678,131.0449337658179,2879.8629479501296,1.9155882465974896,-0.19628919458328234,130,0,313,train
AC-004,AC-004-brakes-15,brakes,84,2026-07-03T16:07:21Z,2.0307371772897413,144.13921024362514,2964.2791981813994,1.7524136775047168,0.03154898431596192,130,0,313,train
AC-004,AC-004-brakes-15,brakes,85,2026-07-03T21:16:30Z,2.1105471193126517,140.3799117896588,3055.9637015321305,2.3346585932991344,0.16597374492830866,130,0,313,train
AC-004,AC-004-brakes-15,brakes,86,2026-07-04T04:53:04Z,1.9844563339992756,120.05818104111282,3077.8767648703483,1.986057043545567,0.009521746086206307,130,0,313,train
AC-004,AC-004-brakes-15,brakes,87,2026-07-04T13:31:51Z,1.9415298676251105,137.58906566601516,2993.9892003530995,2.23318325357768,0.09759568247042484,130,0,313,train
AC-004,AC-004-brakes-15,brakes,88,2026-07-04T18:56:58Z,2.173844617378468,153.15925741750124,3123.8745298417375,2.291505433198463,0.12153709850443202,130,0,313,train
AC-004,AC-004-brakes-15,brakes,89,2026-07-04T23:06:18Z,2.167477679855846,136.99601888985615,2922.9788917075766,2.3357723864896696,0.0320150214953602,130,0,313,train
AC-004,AC-004-brakes-15,brakes,90,2026-07-05T07:58:58Z,2.005550987493451,139.896954881354,2819.790947727599,2.5203889015022782,-0.09773897854336898,130,0,313,train
AC-004,AC-004-brakes-15,brakes,91,2026-07-05T12:23:01Z,1.7508654345985244,152.02509799257498,3033.538202601179,2.5062126713194415,0.023436970205467707,130,0,313,train
AC-004,AC-004-brakes-15,brakes,92,2026-07-05T16:44:48Z,2.179846742113596,149.59426177231168,2801.0756431399614,2.35925072654313,0.14484874651205767,130,0,313,train
AC-004,AC-004-brakes-15,brakes,93,2026-07-05T22:33:16Z,1.942020616137643,151.90179196328168,2886.6299412010926,2.212357350456088,0.0635868659519897,130,0,313,train
AC-004,AC-004-brakes-15,brakes,94,2026-07-06T07:29:43Z,2.145291562360998,114.00438714505222,2987.49390137552,2.3622154321539446,0.08978944113943868,130,0,313,train
AC-004,AC-004-brakes-15,brakes,95,2026-07-06T12:24:31Z,2.1396142621028456,159.11152996684268,2936.5368953698426,2.1986889830031044,-0.05550554900301911,130,0,313,train
AC-004,AC-004-bogie-16,bogie,1,2026-06-12T05:12:37Z,2.2144163083243207,93.10401682536661,210.83743625171618,1.1821063479356877,0.08619073505689011,130,0,225,train
AC-004,AC-004-bogie-16,bogie,2,2026-06-12T18:24:01Z,1.886397053394223,95.9635287775746,213.57315805988452,1.3777200279316497,0.1820718218468448,130,0,225,train
AC-004,AC-004-bogie-16,bogie,3,2026-06-12T16:03:42Z,2.4089831269925845,95.22531837494887,195.81115440150438,1.4031604341571178,-0.0033092776323982672,130,0,225,train
AC-004,AC-004-bogie-16,bogie,4,2026-06-13T03:57:48Z,1.6651731967848882,90.00481669432186,222.53911391654228,1.4924569678985022,0.11925205260675359,130,0,225,train
AC-004,AC-004-bogie-16,bogie,5,2026-06-13T16:07:30Z,1.976101545765118,95.10426621543166,211.8058770508162,1.3025684338054198,0.06373031497664104,130,0,225,train
AC-004,AC-004-bogie-16,bogie,6,2026-06-13T17:15:46Z,1.8519755577896646,86.64761471917717,226.16356471231757,1.2005213268340285,0.013972431670023936,130,0,225,train
AC-004,AC-004-bogie-16,bogie,7,2026-06-14T00:52:06Z,1.7890986199919225,80.89951116663067,214.40577858795123,1.1773744618039967,0.09003787071803153,130,0,225,train
AC-004,AC-004-bogie-16,bogie,8,2026-06-14T09:06:37Z,1.9175036654786055,86.64970817732846,197.15090084115388,0.8867445811459804,0.22079257079902243,130,0,225,train
AC-004,AC-004-bogie-16,bogie,9,2026-06-14T09:28:18Z,2.488329596788426,85.97589742861857,215.43217455948178,1.5076832232298036,-0.0764722695010263,130,0,225,train
AC-004,AC-004-bogie-16,bogie,10,2026-06-14T20:30:11Z,2.08823683512665,86.8494343525898,217.95836537550224,1.1816721560030425,-0.11510410802112897,130,0,225,train
AC-004,AC-004-bogie-16,bogie,11,2026-06-15T03:02:35Z,1.8613784220391238,85.21501706785375,203.32813178417075,1.3538049725268186,-0.1221497454786412,130,0,225,train
AC-004,AC-004-bogie-16,bogie,12,2026-06-15T14:05:53Z,1.6092507751158776,87.7092322789927,192.57541736561484,1.3952423051997307,0.11933135636838656,130,0,225,train
AC-004,AC-004-bogie-16,bogie,13,2026-06-15T12:54:46Z,1.643349665889454,93.11814053463245,211.06334536427187,1.0174286336940295,0.13552411477540235,130,0,225,train
AC-004,AC-004-bogie-16,bogie,14,2026-06-15T21:36:29Z,1.9470270957496496,98.59801484213679,197.82725696879837,1.0890916245994013,-0.06444443200007222,130,0,225,train
AC-004,AC-004-bogie-16,bogie,15,2026-06-16T02:48:03Z,1.93033500465167,81.39908751767959,223.2639852900669,1.5906448836828972,-0.2563216259327216,130,0,225,train
AC-004,AC-004-bogie-16,bogie,16,2026-06-16T09:05:43Z,2.0405123564091037,83.59166760623702,204.9014946496957,1.347010276161045,-0.08097080879077029,130,0,225,train
AC-004,AC-004-bogie-16,bogie,17,2026-06-16T21:03:35Z,1.5363942220319706,86.07807470712372,230.4554503149566,1.1806828912197047,0.06574250133683954,130,0,225,train
AC-004,AC-004-bogie-16,bogie,18,2026-06-17T00:52:03Z,2.089575900994787,93.86943873777932,184.24129598977396,1.2795950958687936,-0.008006776677939963,130,0,225,train
AC-004,AC-004-bogie-16,bogie,19,2026-06-17T05:58:19Z,2.377620324859625,89.02188685976047,211.3180509534455,1.5303576451519922,0.021641729610644034,130,0,225,train
AC-004,AC-004-bogie-16,bogie,20,2026-06-17T12:37:33Z,2.534720193109026,86.43245697728189,226.82085982936397,1.5083944270462424,-0.06280133019307174,130,0,225,train
AC-004,AC-004-bogie-16,bogie,21,2026-06-17T19:04:20Z,1.6638461603281571,93.64354402760786,198.95048154268576,1.036906623764351,0.12169069496517174,130,0,225,train
AC-004,AC-004-bogie-16,bogie,22,2026-06-18T01:51:20Z,1.9456789121218894,94.84921536808775,207.68804803173484,1.6657364555808325,0.04118301621055636,130,0,225,train
AC-004,AC-004-bogie-16,bogie,23,2026-06-18T06:26:20Z,1.9411557319039767,89.98137042142503,204.7246973535574,1.5410267174983554,0.07037561668365624,130,0,225,train
AC-004,AC-004-bogie-16,bogie,24,2026-06-18T15:30:46Z,2.199945732146871,86.00251311678429,201.31692162750593,1.3263759677470635,0.019087881963201783,130,0,225,train
AC-004,AC-004-bogie-16,bogie,25,2026-06-18T21:49:17Z,1.8674841690214823,91.44399042876955,212.41695317485286,1.1277529699980582,0.06292417963330124,130,0,225,train
AC-004,AC-004-bogie-16,bogie,26,2026-06-19T03:23:05Z,2.6020126206046443,88.93579043006869,193.89411115838112,1.58627447000943,0.05502860258171537,130,0,225,train
AC-004,AC-004-bogie-16,bogie,27,2026-06-19T12:13:36Z,2.2014516449916597,88.90717067340316,208.06357462403727,1.480278904683355,-0.11136895537629382,130,0,225,train
AC-004,AC-004-bogie-16,bogie,28,2026-06-19T18:59:55Z,2.1690106388458634,87.56091855308709,215.54150122258525,1.1030965146539677,0.04476757144501537,130,0,225,train
AC-004,AC-004-bogie-16,bogie,29,2026-06-19T23:34:01Z,2.6073012302124834,94.7591065655823,206.72115694484177,1.35804241517226,0.09498098063358237,130,0,225,train
AC-004,AC-004-bogie-16,bogie,30,2026-06-20T07:09:29Z,2.214533465059627,91.39546048030202,197.25088293350402,2.039630615010429,0.13861697594338127,130,0,225,train
AC-004,AC-004-bogie-16,bogie,31,2026-06-20T19:28:29Z,2.328138510451677,95.33704134434237,221.56495070914394,1.427767787976892,0.049932857794045535,130,0,225,train
AC-004,AC-004-bogie-16,bogie,32,2026-06-21T01:56:20Z,2.0499729418492847,96.85326387558263,217.91354279866147,1.2862755416461458,-0.11583006224778433,130,0,225,train
AC-004,AC-004-bogie-16,bogie,33,2026-06-21T00:33:45Z,1.9047473738266842,92.48026173239484,196.60228727768842,1.2433009044710372,-0.09735807954888034,130,0,225,train
AC-004,AC-004-bogie-16,bogie,34,2026-06-21T07:28:17Z,2.1045714610441255,87.66733532603176,193.51165736787766,1.809876591757455,-0.05221776975035171,130,0,225,train
AC-004,AC-004-bogie-16,bogie,35,2026-06-21T13:40:08Z,2.8137815736929843,95.41636294581885,197.5606107117778,1.6355890177892634,0.02273566897638298,130,0,225,train
AC-004,AC-004-bogie-16,bogie,36,2026-06-22T01:31:11Z,2.435253619005924,92.55872351139178,215.46807798584658,1.7582268923727673,-0.014668332156911178,130,0,225,train
AC-004,AC-004-bogie-16,bogie,37,2026-06-22T04:26:26Z,2.3556762215637486,103.26357375526717,212.1711118245876,1.5371976621168393,-0.13484784787570964,130,0,225,train
AC-004,AC-004-bogie-16,bogie,38,2026-06-22T12:35:45Z,2.053075073536245,91.8142600371486,218.28300736416338,1.7493036238311164,-0.13556640411780616,130,0,225,train
AC-004,AC-004-bogie-16,bogie,39,2026-06-22T23:32:56Z,2.5351872958073307,93.76988143819824,204.82433071672597,1.3398906384221843,-0.25182261298880204,130,0,225,train
AC-004,AC-004-bogie-16,bogie,40,2026-06-23T01:05:24Z,1.9782362706002747,91.75195022722205,197.57578174259132,1.5532418295709638,-0.3743369908641612,130,0,225,train
AC-004,AC-004-bogie-16,bogie,41,2026-06-23T09:26:30Z,1.936257904700359,89.82343005823347,219.63155045356658,1.5894155123241291,-0.01581381875459102,130,0,225,train
AC-004,AC-004-bogie-16,bogie,42,2026-06-23T15:32:12Z,2.198738771502216,89.04476896589894,201.89515117191937,1.8198859793458766,0.2784276450171426,130,0,225,train
AC-004,AC-004-bogie-16,bogie,43,2026-06-23T19:19:30Z,2.837596649236081,91.83046970718719,210.70459148506256,1.6186660043764491,0.21561354285497117,130,0,225,train
AC-004,AC-004-bogie-16,bogie,44,2026-06-24T06:00:12Z,2.8340344595784215,92.98638160909168,189.79473896765253,1.4414033425318735,-0.11738776945475654,130,0,225,train
AC-004,AC-004-bogie-16,bogie,45,2026-06-24T07:47:27Z,2.2574110855693696,96.17443173417209,201.4822749081264,1.5910347716182174,0.01798839568687326,130,0,225,train
AC-004,AC-004-bogie-16,bogie,46,2026-06-24T19:49:28Z,2.2124012844173526,91.9694797617201,220.35725955500186,1.2547562746037726,-0.17574954120601988,130,0,225,train
AC-004,AC-004-bogie-16,bogie,47,2026-06-24T21:33:58Z,1.981661466546006,88.13426941212677,199.57205334810985,1.1377673075161034,-0.1574531437029745,130,0,225,train
AC-004,AC-004-bogie-16,bogie,48,2026-06-25T04:23:58Z,2.422129762888155,88.83869535752522,217.86257919075135,1.7802533714506352,-0.14369671171564555,130,0,225,train
AC-004,AC-004-bogie-16,bogie,49,2026-06-25T09:25:59Z,2.454063529436369,83.88330047066928,180.03582290500094,1.5511609882986481,-0.027059842133019967,130,0,225,train
AC-004,AC-004-bogie-16,bogie,50,2026-06-25T16:24:12Z,2.6219548432603235,98.82985201874047,201.21322601020768,1.58605036140854,-0.02189515322543714,130,0,225,train
AC-004,AC-004-bogie-16,bogie,51,2026-06-26T00:12:25Z,2.663314331203341,87.84449801662213,205.78587758279573,1.8168454026409115,0.030324236496823063,130,0,225,train
AC-004,AC-004-bogie-16,bogie,52,2026-06-26T01:45:19Z,2.3974189696022616,95.41494515395499,228.66716512159036,1.9424774193896717,0.07958596676451395,130,0,225,train
AC-004,AC-004-bogie-16,bogie,53,2026-06-26T13:48:36Z,2.596982854840657,91.98867513696048,193.64081581019695,1.782488114974547,-0.040425710807419,130,0,225,train
AC-004,AC-004-bogie-16,bogie,54,2026-06-26T19:41:00Z,2.2940811936841854,92.15356689552644,215.6327195453651,2.073815087729058,0.004344236479515367,130,0,225,train
AC-004,AC-004-bogie-16,bogie,55,2026-06-27T05:29:17Z,2.614829329173579,90.07747174729653,220.1735517453559,1.801442104675961,-0.1312575008028251,130,0,225,train
AC-004,AC-004-bogie-16,bogie,56,2026-06-27T11:07:49Z,2.365150421123181,86.75634407923245,198.7404057145502,1.7741434585990916,-0.16133964291086175,130,0,225,train
AC-004,AC-004-bogie-16,bogie,57,2026-06-27T14:51:48Z,2.6182739974879214,85.88412039250885,202.82224594806104,1.7746667530225635,-0.17987668152579717,130,0,225,train
AC-004,AC-004-bogie-16,bogie,58,2026-06-27T22:02:45Z,2.609546057206334,99.4014220767099,208.90867121166875,1.4824688642291102,0.07790973613538729,130,0,225,train
AC-004,AC-004-bogie-16,bogie,59,2026-06-28T05:09:56Z,2.5436926879744926,91.36204445635899,189.33423965294892,1.9438365091205683,-0.0405489417705892,130,0,225,train
AC-004,AC-004-bogie-16,bogie,60,2026-06-28T16:01:36Z,2.7367567548760494,96.45257517812918,201.55209479099705,1.2767013018801392,-0.22453443153892835,130,0,225,train
AC-004,AC-004-bogie-16,bogie,61,2026-06-28T16:48:57Z,2.157210399418604,97.7856291784203,222.22629263950515,1.6617896667533891,-0.007570674322033165,130,0,225,train
AC-004,AC-004-bogie-16,bogie,62,2026-06-28T23:37:55Z,2.2953270820596745,88.84258568336175,213.08276143407676,1.7969591864430337,-0.14985855981433002,130,0,225,train
AC-004,AC-004-bogie-16,bogie,63,2026-06-29T05:10:11Z,2.505844162750231,93.05094989218281,204.82618452620108,1.6478398294164869,0.1992454582767566,130,0,225,train
AC-004,AC-004-bogie-16,bogie,64,2026-06-29T10:50:45Z,2.224402519290243,91.19595758116044,207.95870537907484,1.728945762316753,-0.06945860659041915,130,0,225,train
AC-004,AC-004-bogie-16,bogie,65,2026-06-29T21:52:42Z,2.4954172454644405,85.223206214147,213.46567920117207,2.200761384167211,0.08178071829829454,130,0,225,train
AC-004,AC-004-bogie-16,bogie,66,2026-06-30T04:10:40Z,2.5154459295258813,90.12114267723707,215.6550551082547,2.0673642591745978,0.13067556328619848,130,0,225,train
AC-004,AC-004-bogie-16,bogie,67,2026-06-30T13:26:14Z,2.9485491144558993,94.02624550209792,199.59882282404337,1.723150279074635,-0.11459141430684495,130,0,225,train
AC-004,AC-004-bogie-16,bogie,68,2026-06-30T19:23:37Z,2.6688402220657084,88.63464574941125,224.58044391194863,1.780241221720781,0.009125654106564938,130,0,225,train
AC-004,AC-004-bogie-16,bogie,69,2026-07-01T05:20:34Z,2.9026962266404435,89.54757176273634,221.84631174778926,1.6326740893083467,0.06641614816657757,130,0,225,train
AC-004,AC-004-bogie-16,bogie,70,2026-07-01T05:43:30Z,2.732942412854117,90.34787213196569,214.06190637905337,2.043074925666463,0.013865540689212811,130,0,225,train
AC-004,AC-004-bogie-16,bogie,71,2026-07-01T11:49:05Z,2.535844150451706,101.81620135304183,195.70231864688634,1.8662092064161364,0.04333209111717817,130,0,225,train
AC-004,AC-004-bogie-16,bogie,72,2026-07-01T15:46:43Z,2.7154792227843347,82.13309453356085,193.45651311875287,1.5370254889071715,-0.15955552722709843,130,0,225,train
AC-004,AC-004-bogie-16,bogie,73,2026-07-02T03:19:50Z,2.876746969533869,93.85728304206361,201.65965814454458,1.9647154817146275,0.06648434636574292,130,0,225,train
AC-004,AC-004-bogie-16,bogie,74,2026-07-02T08:26:42Z,3.0051319023974083,90.12904781854883,206.18612931988108,2.0466727637561464,-0.05833970330072508,130,0,225,train
AC-004,AC-004-bogie-16,bogie,75,2026-07-02T16:20:12Z,2.686145577591256,88.24010113046191,184.11143094662472,2.1659010126077156,0.041934146794096884,130,0,225,train
AC-004,AC-004-bogie-16,bogie,76,2026-07-02T18:25:14Z,2.319836821913374,90.10259185224183,211.14437686180236,1.973074674694202,0.11039866146617572,130,0,225,train
AC-004,AC-004-bogie-16,bogie,77,2026-07-03T04:42:26Z,2.314804714850585,94.87841496295519,220.5306730921076,1.92776059197741,0.08025702090219285,130,0,225,train
AC-004,AC-004-bogie-16,bogie,78,2026-07-03T10:54:03Z,2.6752418797298443,95.21469006227284,211.87022301130384,2.4141727301315554,0.041846367058736844,130,0,225,train
AC-004,AC-004-bogie-16,bogie,79,2026-07-03T17:17:43Z,2.1850079265231037,92.57367735612833,196.70964784783064,2.0329371888847425,0.07705539554214201,130,0,225,train
AC-004,AC-004-bogie-16,bogie,80,2026-07-03T21:47:58Z,3.2309457735598586,97.15980555188298,195.15752960156448,2.1903071091740434,0.08260932646665423,130,0,225,train
AC-004,AC-004-bogie-16,bogie,81,2026-07-04T09:02:26Z,2.944136984493193,98.09376497550288,208.15502813008897,1.9533356598346185,0.1794601393660711,130,0,225,train
AC-004,AC-004-bogie-16,bogie,82,2026-07-04T17:45:10Z,2.648768195290876,95.88598073697784,202.5819257863122,2.2141478749772263,-0.0040860839355325255,130,0,225,train
AC-004,AC-004-bogie-16,bogie,83,2026-07-04T16:24:39Z,2.5431011675637745,89.12864594950021,209.60117557255236,1.8000354735716104,0.01967483921308664,130,0,225,train
AC-004,AC-004-bogie-16,bogie,84,2026-07-05T03:32:52Z,3.090417410007074,94.38833539664859,211.36678980460096,2.0138155327712193,0.11184801707713339,130,0,225,train
AC-004,AC-004-bogie-16,bogie,85,2026-07-05T01:06:42Z,2.5678989807869064,94.46966873877258,217.10861227266187,1.879713887647574,-0.05884651317162155,130,0,225,train
AC-004,AC-004-bogie-16,bogie,86,2026-07-05T16:32:16Z,2.6047178961892077,87.9540704582172,190.27857811210498,2.0155851796148303,-0.16023209672135827,130,0,225,train
AC-004,AC-004-bogie-16,bogie,87,2026-07-05T16:45:02Z,2.680799730665481,84.24462573870143,206.37996070752507,2.401955875902727,0.059187620949932476,130,0,225,train
AC-004,AC-004-bogie-16,bogie,88,2026-07-06T02:40:24Z,2.913864643872971,82.03857105722042,199.21364810061226,2.0447491390558183,-0.024722842153913353,130,0,225,train
AC-005,AC-005-engine-17,engine,1,2026-06-17T07:05:59Z,2.753811237194632,633.0107779674277,47.24815471031731,2.510691368474689,-0.04537764207213437,130,0,309,train
AC-005,AC-005-engine-17,engine,2,2026-06-17T11:46:12Z,1.9481568888978749,632.6891863425752,47.595315844709454,1.8459158326906828,-0.054624655550161084,130,0,309,train
AC-005,AC-005-engine-17,engine,3,2026-06-17T18:21:18Z,2.4012205727391325,626.8169462490322,48.54852234685669,1.7818407861234995,-0.045403534792554205,130,0,309,train
AC-005,AC-005-engine-17,engine,4,2026-06-17T21:36:25Z,2.359164751884026,618.0952156917614,45.25972064170399,1.6000061455040655,-0.08266227117314717,130,0,309,train
AC-005,AC-005-engine-17,engine,5,2026-06-18T06:09:59Z,2.9919240737465107,611.9410430124694,46.52426186123215,2.0495826127240244,-0.14938378888117457,130,0,309,train
AC-005,AC-005-engine-17,engine,6,2026-06-18T05:26:35Z,2.651847669178717,614.7474955371391,42.08768358592118,1.602371828950937,-0.273304777540638,130,0,309,train
AC-005,AC-005-engine-17,engine,7,2026-06-18T16:47:12Z,2.1741065965155926,635.5531076343544,45.85514442636821,1.8907428762967091,0.021712057075111806,130,0,309,train
AC-005,AC-005-engine-17,engine,8,2026-06-18T19:45:46Z,2.3910532834790152,614.4791379896224,42.84343918325982,1.7634142753387942,-0.04501859801943649,130,0,309,train
AC-005,AC-005-engine-17,engine,9,2026-06-19T00:13:51Z,3.0046407343010677,601.1776781425615,44.86728658162652,2.364713569508577,-0.20629223198530167,130,0,309,train
AC-005,AC-005-engine-17,engine,10,2026-06-19T01:45:47Z,2.757669192772871,628.2705276079223,51.05025081865295,1.896708764962645,0.009380011925065601,130,0,309,train
AC-005,AC-005-engine-17,engine,11,2026-06-19T08:31:27Z,2.2736089646598314,632.0410859156842,45.59570306188034,2.17533384055456,-0.04424252926090591,130,0,309,train
AC-005,AC-005-engine-17,engine,12,2026-06-19T19:04:24Z,2.4748355660336925,633.3197923577309,43.258800180547816,1.5823147277316063,-0.06915359274931725,130,0,309,train
AC-005,AC-005-engine-17,engine,13,2026-06-19T20:39:29Z,2.490450651068823,628.3630562321613,45.79964814105145,2.1105292472947967,-0.32353423302111756,130,0,309,train
AC-005,AC-005-engine-17,engine,14,2026-06-20T02:58:43Z,2.4057562991420425,629.6798834432238,43.947374747002264,1.7178995355710307,0.10241512684618395,130,0,309,train
AC-005,AC-005-engine-17,engine,15,2026-06-20T05:11:12Z,2.0603883963500844,620.5039480856794,43.05730336572938,1.959148914753137,-0.18495765601636951,130,0,309,train
AC-005,AC-005-engine-17,engine,16,2026-06-20T12:24:57Z,2.3765940676593273,603.4842011071846,49.18214861150717,2.7584162951041367,0.009490538226186238,130,0,309,train
AC-005,AC-005-engine-17,engine,17,2026-06-20T14:09:40Z,3.0031906533418735,620.3330901617319,47.10638303075954,2.383127893109591,-0.12124026651490392,130,0,309,train
AC-005,AC-005-engine-17,engine,18,2026-06-20T22:56:39Z,2.4787544716413037,625.0995275191376,45.660533142535556,2.07357242407555,-0.05830897763219778,130,0,309,train
AC-005,AC-005-engine-17,engine,19,2026-06-21T04:43:27Z,2.5689007813209925,619.0631575775574,44.18232570718519,3.080593185248957,0.17284387376248667,130,0,309,train
AC-005,AC-005-engine-17,engine,20,2026-06-21T09:42:07Z,2.648921547102675,618.7185112196535,44.340717197690246,1.8553602223607368,0.07974273012050608,130,0,309,train
AC-005,AC-005-engine-17,engine,21,2026-06-21T11:44:40Z,3.2791973746326293,612.4736866678073,48.0433952540955,2.4886614753392786,0.1695059919434205,130,0,309,train
AC-005,AC-005-engine-17,engine,22,2026-06-21T18:15:05Z,2.623509113076324,612.195738767297,45.56753343332706,1.6886548175242817,0.04955782419323599,130,0,309,train
AC-005,AC-005-engine-17,engine,23,2026-06-22T01:33:09Z,2.956219409582072,634.9394788395558,38.78452639050919,2.0848127181642053,0.05942153765111707,130,0,309,train
AC-005,AC-005-engine-17,engine,24,2026-06-22T04:47:02Z,2.4558652845790445,635.2553644740482,49.78758350695157,1.763352284504232,-0.26717085003392665,130,0,309,train
AC-005,AC-005-engine-17,engine,25,2026-06-22T09:41:50Z,2.564874728981505,620.2674157696047,45.307212469623714,2.2547347020169264,-0.04762874907998312,130,0,309,train
AC-005,AC-005-engine-17,engine,26,2026-06-22T20:16:38Z,2.6539245505110687,622.5705124640707,45.623018528012196,2.2043648283948336,-0.03373633977729124,130,0,309,train
AC-005,AC-005-engine-17,engine,27,2026-06-22T18:14:38Z,2.4254697202220674,612.5029557648562,47.104674385093745,2.105451542335492,0.1835497230527963,130,0,309,train
AC-005,AC-005-engine-17,engine,28,2026-06-23T04:25:32Z,2.604229520669706,625.5237150537929,45.85690613534708,2.5356972435511427,-0.07593439918603924,130,0,309,train
AC-005,AC-005-engine-17,engine,29,2026-06-23T03:56:27Z,2.9394776487057586,634.4954381192064,46.41454491947547,2.048428241875908,0.03972892635841836,130,0,309,train
AC-005,AC-005-engine-17,engine,30,2026-06-23T13:34:03Z,2.440750777056055,608.22139189642,44.06771943344811,2.327236801768049,0.03386360146271285,130,0,309,train
AC-005,AC-005-engine-17,engine,31,2026-06-23T18:48:14Z,2.68876301346293,624.2051947049339,42.44982588519947,2.4861137175201926,0.1736512740421091,130,0,309,train
AC-005,AC-005-engine-17,engine,32,2026-06-23T20:51:38Z,2.9093091307052354,624.8471245581857,45.4639437418511,1.8058866659976158,-0.020061612345920025,130,0,309,train
AC-005,AC-005-engine-17,engine,33,2026-06-24T00:11:45Z,2.4573769297306063,624.7985760390097,47.760580610044514,2.0373717153627515,0.12416804230397199,130,0,309,train
AC-005,AC-005-engine-17,engine,34,2026-06-24T03:24:59Z,3.041441882539664,633.7650319349284,43.595430796137904,2.28923198279298,-0.25572977012062864,130,0,309,train
AC-005,AC-005-engine-17,engine,35,2026-06-24T11:54:27Z,2.7428555935843666,636.9574222503765,43.42848401149156,2.4734296871508046,-0.24210291494159125,130,0,309,train
AC-005,AC-005-engine-17,engine,36,2026-06-24T19:51:50Z,2.6796969474570207,618.8502418618199,47.319878090936136,2.7221949722745276,-0.342501651693679,130,0,309,train
AC-005,AC-005-engine-17,engine,37,2026-06-24T20:57:26Z,2.135101529154675,626.1544132287416,43.9564682097574,2.242627516978493,0.11789774626999999,130,0,309,train
AC-005,AC-005-engine-17,engine,38,2026-06-25T04:59:48Z,2.6338419695725626,621.4959125618363,44.04276932305228,2.224143706094464,0.10105004066831037,130,0,309,train
AC-005,AC-005-engine-17,engine,39,2026-06-25T06:09:59Z,2.8658496832411573,615.8202744129865,44.110342616328275,2.0691235238577157,0.13452413608489233,130,0,309,train
AC-005,AC-005-engine-17,engine,40,2026-06-25T14:22:32Z,3.2864869480917447,623.1010265362997,44.719222692557636,2.441836712250266,-0.10160427535592895,130,0,309,train
AC-005,AC-005-engine-17,engine,41,2026-06-25T17:11:45Z,2.941825754549342,626.3660162709828,41.69427343587054,2.2657653646835745,-0.08453214863019992,130,0,309,train
AC-005,AC-005-engine-17,engine,42,2026-06-26T00:58:17Z,3.1179624272121194,622.791173735375,43.75504585654555,2.284868345606182,-0.01815714639934661,130,0,309,train
AC-005,AC-005-engine-17,engine,43,2026-06-26T05:01:00Z,2.426066664767535,614.0702631129774,45.286450054680614,2.3512053983402805,0.21655489544214843,130,0,309,train
AC-005,AC-005-engine-17,engine,44,2026-06-26T08:23:47Z,2.759512685276494,617.4774670968667,45.263989304341365,2.55726919838121,0.25407421914330763,130,0,309,train
AC-005,AC-005-engine-17,engine,45,2026-06-26T14:49:41Z,3.1726047091015674,617.6072294262785,47.12511043355959,2.2351837731501485,0.11907127347620441,130,0,309,train
AC-005,AC-005-engine-17,engine,46,2026-06-26T19:14:34Z,2.5489410632716103,614.5857968236764,48.479331150016904,2.1852894834313736,0.04965295872052516,130,0,309,train
AC-005,AC-005-engine-17,engine,47,2026-06-26T23:23:47Z,3.1137663775802946,623.9068735663667,47.81674745700116,2.5591984835882307,0.20030740465501887,130,0,309,train
AC-005,AC-005-engine-17,engine,48,2026-06-27T10:29:28Z,3.053190648926664,624.819036303102,46.612130670683456,1.5348170065623492,-0.038376368572433754,130,0,309,train
